output_id,"Train, Test, Eval",Train/Test Samples,mask_match,shape_match,rotation_match,color_match,Comments,Tagging,Errors
3631a71a,training,"(4, 1)",FALSE,TRUE,FALSE,FALSE,https://www.kaggle.com/davidbnn92/task-tagging,"['image_filling', 'pattern_expansion', 'pattern_rotation']",
0dfd9992,training,"(3, 1)",FALSE,TRUE,FALSE,FALSE,https://www.kaggle.com/davidbnn92/task-tagging,"['image_filling', 'pattern_expansion']",
74dd1130,training,"(4, 1)",TRUE,TRUE,3,TRUE,https://www.kaggle.com/davidbnn92/task-tagging,"['image_reflection', 'diagonal_symmetry']",
9dfd6313,training,"(3, 1)",FALSE,TRUE,3,TRUE,https://www.kaggle.com/davidbnn92/task-tagging,"['image_reflection', 'diagonal_symmetry']",
68b16354,training,"(3, 1)",TRUE,TRUE,2,TRUE,https://www.kaggle.com/davidbnn92/task-tagging,['image_reflection'],
67a3c6ac,training,"(3, 1)",TRUE,TRUE,FALSE,TRUE,https://www.kaggle.com/davidbnn92/task-tagging,['image_reflection'],
007bbfb7,training,"(5, 1)",FALSE,FALSE,FALSE,TRUE,https://www.kaggle.com/davidbnn92/task-tagging,"['image_repetition', 'fractal_repetition']",
c3e719e8,training,"(3, 1)",FALSE,FALSE,FALSE,FALSE,https://www.kaggle.com/davidbnn92/task-tagging,"['image_repetition', 'image_expansion', 'count_different_colors', 'take_maximum']",
cce03e0d,training,"(3, 1)",FALSE,FALSE,FALSE,TRUE,https://www.kaggle.com/davidbnn92/task-tagging,"['image_repetition', 'image_expansion', 'pairwise_analogy']",
3af2c5a8,training,"(3, 1)",FALSE,FALSE,FALSE,TRUE,https://www.kaggle.com/davidbnn92/task-tagging,"['image_repetition', 'image_reflection', 'image_rotation']",
62c24649,training,"(3, 1)",FALSE,FALSE,FALSE,TRUE,https://www.kaggle.com/davidbnn92/task-tagging,"['image_repetition', 'image_reflection', 'image_rotation']",
67e8384a,training,"(4, 1)",FALSE,FALSE,FALSE,TRUE,https://www.kaggle.com/davidbnn92/task-tagging,"['image_repetition', 'image_reflection', 'image_rotation']",
46442a0e,training,"(3, 1)",FALSE,FALSE,FALSE,TRUE,https://www.kaggle.com/davidbnn92/task-tagging,"['image_repetition', 'image_reflection']",
4c4377d9,training,"(4, 1)",FALSE,FALSE,FALSE,TRUE,https://www.kaggle.com/davidbnn92/task-tagging,"['image_repetition', 'image_reflection']",
6d0aefbc,training,"(4, 1)",FALSE,FALSE,FALSE,TRUE,https://www.kaggle.com/davidbnn92/task-tagging,"['image_repetition', 'image_reflection']",
6fa7a44f,training,"(4, 1)",FALSE,FALSE,FALSE,TRUE,https://www.kaggle.com/davidbnn92/task-tagging,"['image_repetition', 'image_reflection']",
8be77c9e,training,"(3, 1)",FALSE,FALSE,FALSE,TRUE,https://www.kaggle.com/davidbnn92/task-tagging,"['image_repetition', 'image_reflection']",
8d5021e8,training,"(3, 1)",FALSE,FALSE,FALSE,TRUE,https://www.kaggle.com/davidbnn92/task-tagging,"['image_repetition', 'image_reflection']",
c9e6f938,training,"(3, 1)",FALSE,FALSE,FALSE,TRUE,https://www.kaggle.com/davidbnn92/task-tagging,"['image_repetition', 'image_reflection']",
eb281b96,training,"(2, 1)",FALSE,FALSE,FALSE,TRUE,https://www.kaggle.com/davidbnn92/task-tagging,"['image_repetition', 'image_reflection']",
7fe24cdd,training,"(3, 1)",FALSE,FALSE,FALSE,TRUE,https://www.kaggle.com/davidbnn92/task-tagging,"['image_repetition', 'image_rotation']",
a416b8f3,training,"(3, 1)",FALSE,FALSE,FALSE,TRUE,https://www.kaggle.com/davidbnn92/task-tagging,['image_repetition'],
ac0a08a4,training,"(3, 1)",FALSE,FALSE,FALSE,TRUE,https://www.kaggle.com/davidbnn92/task-tagging,"['image_resizing', 'count_tiles', 'size_guessing']",
469497ad,training,"(3, 1)",FALSE,FALSE,FALSE,FALSE,https://www.kaggle.com/davidbnn92/task-tagging,"['image_resizing', 'draw_line_from_point', 'diagonals']",
b91ae062,training,"(5, 1)",FALSE,FALSE,FALSE,TRUE,https://www.kaggle.com/davidbnn92/task-tagging,"['image_resizing', 'size_guessing', 'count_different_colors']",
9172f3a0,training,"(2, 1)",FALSE,FALSE,FALSE,TRUE,https://www.kaggle.com/davidbnn92/task-tagging,['image_resizing'],
c59eb873,training,"(3, 1)",FALSE,FALSE,FALSE,TRUE,https://www.kaggle.com/davidbnn92/task-tagging,['image_resizing'],
4522001f,training,"(2, 1)",FALSE,FALSE,FALSE,FALSE,https://www.kaggle.com/davidbnn92/task-tagging,"['image_rotation', 'pairwise_analogy']",
3c9b0459,training,"(4, 1)",TRUE,TRUE,FALSE,TRUE,https://www.kaggle.com/davidbnn92/task-tagging,['image_rotation'],
6150a2bd,training,"(2, 1)",FALSE,TRUE,FALSE,TRUE,https://www.kaggle.com/davidbnn92/task-tagging,['image_rotation'],
ed36ccf7,training,"(4, 1)",FALSE,TRUE,FALSE,TRUE,https://www.kaggle.com/davidbnn92/task-tagging,['image_rotation'],
1f642eb9,training,"(3, 1)",TRUE,TRUE,FALSE,TRUE,https://www.kaggle.com/davidbnn92/task-tagging,"['image_within_image', 'projection_unto_rectangle']",
7b6016b9,training,"(3, 1)",FALSE,TRUE,FALSE,FALSE,https://www.kaggle.com/davidbnn92/task-tagging,"['loop_filling', 'background_filling', 'color_guessing']",
868de0fa,training,"(5, 1)",FALSE,TRUE,FALSE,FALSE,https://github.com/fchollet/ARC/pull/45,"['loop_filling', 'color_guessing', 'measure_area', 'even_or_odd', 'associate_colors_to_bools']",TRUE
4347f46a,training,"(3, 1)",FALSE,TRUE,FALSE,TRUE,https://www.kaggle.com/davidbnn92/task-tagging,"['loop_filling', 'color_guessing']",
c0f76784,training,"(3, 1)",FALSE,TRUE,FALSE,FALSE,https://www.kaggle.com/davidbnn92/task-tagging,"['loop_filling', 'measure_area', 'associate_colors_to_numbers']",
44d8ac46,training,"(4, 1)",FALSE,TRUE,FALSE,FALSE,https://www.kaggle.com/davidbnn92/task-tagging,"['loop_filling', 'rectangle_guessing']",
e73095fd,training,"(3, 1)",FALSE,TRUE,FALSE,FALSE,https://www.kaggle.com/davidbnn92/task-tagging,"['loop_filling', 'rectangle_guessing']",
d5d6de2d,training,"(3, 2)",FALSE,TRUE,FALSE,FALSE,https://www.kaggle.com/davidbnn92/task-tagging,"['loop_filling', 'replace_pattern', 'remove_intruders']",
bb43febb,training,"(2, 1)",TRUE,TRUE,FALSE,FALSE,https://www.kaggle.com/davidbnn92/task-tagging,"['loop_filling', 'rettangle_guessing']",
00d62c1b,training,"(5, 1)",FALSE,TRUE,FALSE,FALSE,https://www.kaggle.com/davidbnn92/task-tagging,['loop_filling'],
a5313dff,training,"(3, 1)",FALSE,TRUE,FALSE,FALSE,https://www.kaggle.com/davidbnn92/task-tagging,['loop_filling'],
6455b5f5,training,"(4, 1)",FALSE,TRUE,FALSE,FALSE,https://www.kaggle.com/davidbnn92/task-tagging,"['measure_area', 'take_maximum', 'take_minimum', 'loop_filling', 'associate_colors_to_ranks']",
445eab21,training,"(3, 1)",FALSE,FALSE,FALSE,FALSE,https://www.kaggle.com/davidbnn92/task-tagging,"['measure_area', 'take_maximum']",
23b5c85d,training,"(5, 1)",FALSE,FALSE,FALSE,FALSE,https://www.kaggle.com/davidbnn92/task-tagging,"['measure_area', 'take_minimum', 'crop']",
b0c4d837,training,"(6, 1)",FALSE,FALSE,FALSE,FALSE,https://www.kaggle.com/davidbnn92/task-tagging,"['measure_length', 'associate_images_to_numbers']",
08ed6ac7,training,"(2, 1)",TRUE,TRUE,FALSE,FALSE,https://www.kaggle.com/davidbnn92/task-tagging,"['measure_length', 'order_numbers', 'associate_colors_to_ranks', 'recoloring']",
150deff5,training,"(3, 1)",TRUE,TRUE,FALSE,FALSE,https://www.kaggle.com/davidbnn92/task-tagging,"['pattern_coloring', 'pattern_deconstruction', 'associate_colors_to_patterns']",
dc0a314f,training,"(3, 1)",FALSE,FALSE,FALSE,FALSE,https://www.kaggle.com/davidbnn92/task-tagging,"['pattern_completion', 'crop']",
3345333e,training,"(2, 1)",FALSE,TRUE,FALSE,FALSE,https://www.kaggle.com/davidbnn92/task-tagging,"['pattern_completion', 'pattern_reflection', 'remove_noise']",
b8825c91,training,"(4, 1)",TRUE,TRUE,FALSE,FALSE,https://www.kaggle.com/davidbnn92/task-tagging,"['pattern_completion', 'pattern_rotation', 'pattern_reflection']",
3aa6fb7a,training,"(2, 1)",FALSE,TRUE,FALSE,FALSE,https://www.kaggle.com/davidbnn92/task-tagging,"['pattern_completion', 'pattern_rotation']",
50846271,training,"(4, 1)",TRUE,TRUE,FALSE,FALSE,https://www.kaggle.com/davidbnn92/task-tagging,"['pattern_completion', 'recoloring']",
4612dd53,training,"(3, 1)",FALSE,TRUE,FALSE,FALSE,https://www.kaggle.com/davidbnn92/task-tagging,"['pattern_completion', 'rectangle_guessing']",
56ff96f3,training,"(4, 1)",FALSE,TRUE,FALSE,TRUE,https://www.kaggle.com/davidbnn92/task-tagging,"['pattern_completion', 'rectangle_guessing']",
60b61512,training,"(2, 1)",FALSE,TRUE,FALSE,FALSE,https://www.kaggle.com/davidbnn92/task-tagging,['pattern_completion'],
2013d3e2,training,"(2, 1)",FALSE,FALSE,FALSE,TRUE,https://www.kaggle.com/davidbnn92/task-tagging,"['pattern_deconstruction', 'crop']",
1b60fb0c,training,"(3, 1)",FALSE,TRUE,FALSE,FALSE,"https://www.kaggle.com/davidbnn92/task-tagging
https://github.com/fchollet/ARC/pull/33","['pattern_deconstruction', 'pattern_rotation', 'pattern_expansion']",TRUE
0ca9ddb6,training,"(3, 1)",FALSE,TRUE,FALSE,FALSE,https://www.kaggle.com/davidbnn92/task-tagging,"['pattern_expansion', 'associate_patterns_to_colors']",
f8c80d96,training,"(3, 1)",FALSE,TRUE,FALSE,FALSE,https://www.kaggle.com/davidbnn92/task-tagging,"['pattern_expansion', 'background_filling']",
e179c5f4,training,"(3, 1)",FALSE,TRUE,FALSE,FALSE,https://www.kaggle.com/davidbnn92/task-tagging,"['pattern_expansion', 'bouncing']",
93b581b8,training,"(3, 1)",FALSE,TRUE,FALSE,TRUE,https://www.kaggle.com/davidbnn92/task-tagging,"['pattern_expansion', 'color_guessing', 'out_of_boundary']",
a699fb00,training,"(3, 1)",FALSE,TRUE,FALSE,FALSE,https://www.kaggle.com/davidbnn92/task-tagging,"['pattern_expansion', 'connect_the_dots']",
a65b410d,training,"(3, 1)",FALSE,TRUE,FALSE,FALSE,https://www.kaggle.com/davidbnn92/task-tagging,"['pattern_expansion', 'count_tiles', 'associate_colors_to_ranks']",
1f0c79e5,training,"(4, 1)",FALSE,TRUE,FALSE,FALSE,https://www.kaggle.com/davidbnn92/task-tagging,"['pattern_expansion', 'diagonals', 'direction_guessing']",
e9614598,training,"(2, 2)",FALSE,TRUE,FALSE,FALSE,https://www.kaggle.com/davidbnn92/task-tagging,"['pattern_expansion', 'direction_guessing', 'measure_length']",
045e512c,training,"(3, 1)",FALSE,TRUE,FALSE,TRUE,https://www.kaggle.com/davidbnn92/task-tagging,"['pattern_expansion', 'direction_guessing']",
e8dc4411,training,"(3, 1)",TRUE,TRUE,FALSE,TRUE,https://www.kaggle.com/davidbnn92/task-tagging,"['pattern_expansion', 'direction_guessing']",
e21d9049,training,"(2, 1)",FALSE,TRUE,FALSE,TRUE,https://www.kaggle.com/davidbnn92/task-tagging,"['pattern_expansion', 'draw_line_from_point', 'color_palette']",
b527c5c6,training,"(4, 1)",FALSE,TRUE,FALSE,TRUE,https://www.kaggle.com/davidbnn92/task-tagging,"['pattern_expansion', 'draw_line_from_point', 'contouring', 'direction_guessing', 'size_guessing']",
a3df8b1e,training,"(3, 1)",FALSE,TRUE,FALSE,TRUE,https://www.kaggle.com/davidbnn92/task-tagging,"['pattern_expansion', 'draw_line_from_point', 'diagonals', 'bounce']",
b8cdaf2b,training,"(4, 1)",FALSE,TRUE,FALSE,TRUE,https://www.kaggle.com/davidbnn92/task-tagging,"['pattern_expansion', 'draw_line_from_point', 'diagonals', 'pairwise_analogy']",
aba27056,training,"(3, 1)",FALSE,TRUE,FALSE,FALSE,https://www.kaggle.com/davidbnn92/task-tagging,"['pattern_expansion', 'draw_line_from_point', 'diagonals']",
ec883f72,training,"(4, 1)",FALSE,TRUE,FALSE,TRUE,https://www.kaggle.com/davidbnn92/task-tagging,"['pattern_expansion', 'draw_line_from_point', 'diagonals']",
f5b8619d,training,"(3, 1)",FALSE,FALSE,FALSE,FALSE,https://www.kaggle.com/davidbnn92/task-tagging,"['pattern_expansion', 'draw_line_from_point', 'image_repetition']",
d037b0a7,training,"(3, 1)",FALSE,TRUE,FALSE,TRUE,https://www.kaggle.com/davidbnn92/task-tagging,"['pattern_expansion', 'draw_line_from_point']",
54d82841,training,"(3, 1)",FALSE,TRUE,FALSE,FALSE,https://www.kaggle.com/davidbnn92/task-tagging,"['pattern_expansion', 'gravity']",
feca6190,training,"(5, 1)",FALSE,FALSE,FALSE,TRUE,https://www.kaggle.com/davidbnn92/task-tagging,"['pattern_expansion', 'image_expansion', 'draw_line_from_point', 'diagonals']",
49d1d64f,training,"(3, 1)",FALSE,FALSE,FALSE,FALSE,https://www.kaggle.com/davidbnn92/task-tagging,"['pattern_expansion', 'image_expansion']",
539a4f51,training,"(3, 1)",FALSE,FALSE,FALSE,FALSE,https://www.kaggle.com/davidbnn92/task-tagging,"['pattern_expansion', 'image_expansion']",
53b68214,training,"(3, 2)",FALSE,FALSE,FALSE,TRUE,https://www.kaggle.com/davidbnn92/task-tagging,"['pattern_expansion', 'image_expansion']",
bbc9ae5d,training,"(5, 1)",FALSE,FALSE,FALSE,TRUE,https://www.kaggle.com/davidbnn92/task-tagging,"['pattern_expansion', 'image_expansion']",
c3f564a4,training,"(3, 1)",FALSE,TRUE,FALSE,FALSE,https://www.kaggle.com/davidbnn92/task-tagging,"['pattern_expansion', 'image_filling']",
caa06a1f,training,"(3, 1)",TRUE,TRUE,FALSE,FALSE,https://www.kaggle.com/davidbnn92/task-tagging,"['pattern_expansion', 'image_filling']",
10fcaaa3,training,"(4, 1)",FALSE,FALSE,FALSE,FALSE,"https://www.kaggle.com/davidbnn92/task-tagging
https://github.com/fchollet/ARC/pull/31","['pattern_expansion', 'image_repetition']",TRUE
b782dc8a,training,"(2, 1)",FALSE,TRUE,FALSE,TRUE,https://www.kaggle.com/davidbnn92/task-tagging,"['pattern_expansion', 'maze']",
db3e9e38,training,"(2, 1)",FALSE,TRUE,FALSE,FALSE,https://www.kaggle.com/davidbnn92/task-tagging,"['pattern_expansion', 'out_of_boundary']",
7447852a,training,"(3, 1)",FALSE,TRUE,FALSE,FALSE,https://www.kaggle.com/davidbnn92/task-tagging,"['pattern_expansion', 'pairwise_analogy']",
d06dbe63,training,"(2, 1)",FALSE,TRUE,FALSE,FALSE,https://www.kaggle.com/davidbnn92/task-tagging,"['pattern_expansion', 'pairwise_analogy']",
d22278a0,training,"(4, 1)",FALSE,TRUE,FALSE,TRUE,https://github.com/fchollet/ARC/pull/4,"['pattern_expansion', 'pairwise_analogy']",TRUE
f9012d9b,training,"(3, 1)",FALSE,FALSE,FALSE,FALSE,https://www.kaggle.com/davidbnn92/task-tagging,"['pattern_expansion', 'pattern_completion', 'crop']",
ff805c23,training,"(3, 1)",FALSE,FALSE,FALSE,FALSE,https://www.kaggle.com/davidbnn92/task-tagging,"['pattern_expansion', 'pattern_completion', 'crop']",
b548a754,training,"(3, 1)",FALSE,TRUE,FALSE,FALSE,https://www.kaggle.com/davidbnn92/task-tagging,"['pattern_expansion', 'pattern_modification', 'x_marks_the_spot']",
9d9215db,training,"(3, 1)",FALSE,TRUE,FALSE,TRUE,https://www.kaggle.com/davidbnn92/task-tagging,"['pattern_expansion', 'pattern_reflection', 'pattern_rotation']",
e40b9e2f,training,"(3, 1)",FALSE,TRUE,FALSE,TRUE,https://www.kaggle.com/davidbnn92/task-tagging,"['pattern_expansion', 'pattern_reflection', 'pattern_rotation']",
d8c310e9,training,"(3, 1)",FALSE,TRUE,FALSE,TRUE,https://www.kaggle.com/davidbnn92/task-tagging,"['pattern_expansion', 'pattern_repetition', 'pattern_completion']",
b775ac94,training,"(3, 1)",FALSE,TRUE,FALSE,TRUE,https://www.kaggle.com/davidbnn92/task-tagging,"['pattern_expansion', 'pattern_repetition', 'recoloring', 'pattern_rotation', 'pattern_reflection', 'direction_guessing', 'pattern_juxtaposition']",
4938f0c2,training,"(3, 1)",FALSE,TRUE,FALSE,TRUE,https://www.kaggle.com/davidbnn92/task-tagging,"['pattern_expansion', 'pattern_rotation', 'pattern_reflection']",
4c5c2cf0,training,"(3, 1)",FALSE,TRUE,FALSE,TRUE,https://www.kaggle.com/davidbnn92/task-tagging,"['pattern_expansion', 'pattern_rotation', 'pattern_reflection']",
fcc82909,training,"(3, 1)",FALSE,TRUE,FALSE,FALSE,https://www.kaggle.com/davidbnn92/task-tagging,"['pattern_expansion', 'separate_images', 'count_different_colors']",
22233c11,training,"(3, 1)",FALSE,TRUE,FALSE,FALSE,https://www.kaggle.com/davidbnn92/task-tagging,"['pattern_expansion', 'size_guessing']",
0962bcdd,training,"(2, 1)",FALSE,TRUE,FALSE,TRUE,https://www.kaggle.com/davidbnn92/task-tagging,['pattern_expansion'],
11852cab,training,"(3, 1)",FALSE,TRUE,FALSE,TRUE,"https://www.kaggle.com/davidbnn92/task-tagging
https://github.com/fchollet/ARC/pull/33",['pattern_expansion'],TRUE
1bfc4729,training,"(2, 1)",FALSE,TRUE,FALSE,TRUE,https://www.kaggle.com/davidbnn92/task-tagging,['pattern_expansion'],
22168020,training,"(3, 1)",FALSE,TRUE,FALSE,TRUE,https://www.kaggle.com/davidbnn92/task-tagging,['pattern_expansion'],
95990924,training,"(3, 1)",FALSE,TRUE,FALSE,FALSE,https://www.kaggle.com/davidbnn92/task-tagging,['pattern_expansion'],
b7249182,training,"(3, 1)",FALSE,TRUE,FALSE,TRUE,https://www.kaggle.com/davidbnn92/task-tagging,['pattern_expansion'],
d364b489,training,"(2, 1)",FALSE,TRUE,FALSE,FALSE,https://www.kaggle.com/davidbnn92/task-tagging,['pattern_expansion'],
f35d900a,training,"(4, 1)",FALSE,TRUE,FALSE,FALSE,https://www.kaggle.com/davidbnn92/task-tagging,['pattern_expansion'],
67a423a3,training,"(3, 1)",FALSE,TRUE,FALSE,FALSE,https://www.kaggle.com/davidbnn92/task-tagging,"['pattern_intersection', 'contouring']",
dae9d2b5,training,"(5, 2)",FALSE,FALSE,FALSE,FALSE,https://www.kaggle.com/davidbnn92/task-tagging,"['pattern_juxtaposition', 'separate_images', 'recoloring']",
d89b689b,training,"(3, 1)",FALSE,TRUE,FALSE,FALSE,https://www.kaggle.com/davidbnn92/task-tagging,"['pattern_juxtaposition', 'summarize', 'direction_guessing']",
137eaa0f,training,"(3, 1)",FALSE,FALSE,FALSE,FALSE,https://www.kaggle.com/davidbnn92/task-tagging,['pattern_juxtaposition'],
ea786f4a,training,"(3, 1)",FALSE,TRUE,FALSE,TRUE,https://www.kaggle.com/davidbnn92/task-tagging,"['pattern_modification', 'draw_line_from_point', 'diagonals']",
ecdecbb3,training,"(3, 1)",FALSE,TRUE,FALSE,TRUE,https://www.kaggle.com/davidbnn92/task-tagging,"['pattern_modification', 'draw_line_from_point']",
ba26e723,training,"(5, 1)",TRUE,TRUE,FALSE,FALSE,https://www.kaggle.com/davidbnn92/task-tagging,"['pattern_modification', 'pairwise_analogy', 'recoloring']",
ba97ae07,training,"(4, 1)",TRUE,TRUE,FALSE,TRUE,https://www.kaggle.com/davidbnn92/task-tagging,"['pattern_modification', 'pairwise_analogy', 'rettangle_guessing', 'recoloring']",
025d127b,training,"(2, 1)",FALSE,TRUE,FALSE,TRUE,"https://www.kaggle.com/davidbnn92/task-tagging
https://www.kaggle.com/c/abstraction-and-reasoning-challenge/discussion/131021",['pattern_modification'],TRUE
e9afcf9a,training,"(2, 1)",TRUE,TRUE,FALSE,TRUE,https://www.kaggle.com/davidbnn92/task-tagging,['pattern_modification'],
a61ba2ce,training,"(2, 1)",FALSE,FALSE,FALSE,TRUE,https://www.kaggle.com/davidbnn92/task-tagging,"['pattern_moving', 'bring_patterns_close', 'crop', 'jigsaw']",
a48eeaf7,training,"(2, 1)",FALSE,TRUE,FALSE,TRUE,https://www.kaggle.com/davidbnn92/task-tagging,"['pattern_moving', 'bring_patterns_close', 'gravity', 'direction_guessing']",
98cf29f8,training,"(3, 1)",FALSE,TRUE,FALSE,TRUE,https://www.kaggle.com/davidbnn92/task-tagging,"['pattern_moving', 'bring_patterns_close']",
4290ef0e,training,"(3, 1)",FALSE,FALSE,FALSE,TRUE,https://www.kaggle.com/davidbnn92/task-tagging,"['pattern_moving', 'concentric', 'crop']",
beb8660c,training,"(3, 1)",FALSE,TRUE,FALSE,TRUE,https://www.kaggle.com/davidbnn92/task-tagging,"['pattern_moving', 'count_tiles', 'order_numbers']",
05f2a901,training,"(3, 1)",FALSE,TRUE,FALSE,TRUE,https://www.kaggle.com/davidbnn92/task-tagging,"['pattern_moving', 'direction_guessing', 'bring_patterns_close']",
dc433765,training,"(7, 2)",FALSE,TRUE,FALSE,TRUE,https://github.com/fchollet/ARC/issues/29,"['pattern_moving', 'direction_guessing', 'only_one']",TRUE
6855a6e4,training,"(3, 1)",FALSE,TRUE,FALSE,TRUE,https://www.kaggle.com/davidbnn92/task-tagging,"['pattern_moving', 'direction_guessing', 'x_marks_the_spot']",
1e0a9b12,training,"(3, 1)",FALSE,TRUE,FALSE,TRUE,https://www.kaggle.com/davidbnn92/task-tagging,"['pattern_moving', 'gravity']",
681b3aeb,training,"(3, 1)",FALSE,FALSE,FALSE,FALSE,https://www.kaggle.com/davidbnn92/task-tagging,"['pattern_moving', 'jigsaw', 'crop', 'bring_patterns_close']",
a8c38be5,training,"(2, 1)",FALSE,FALSE,FALSE,FALSE,https://www.kaggle.com/davidbnn92/task-tagging,"['pattern_moving', 'jigsaw', 'crop']",
c8cbb738,training,"(3, 1)",FALSE,FALSE,FALSE,TRUE,https://www.kaggle.com/davidbnn92/task-tagging,"['pattern_moving', 'jigsaw', 'crop']",
6a1e5592,training,"(2, 1)",FALSE,TRUE,FALSE,FALSE,"https://www.kaggle.com/davidbnn92/task-tagging
https://github.com/fchollet/ARC/pull/16","['pattern_moving', 'jigsaw', 'recoloring']",TRUE
228f6490,training,"(3, 1)",FALSE,TRUE,FALSE,TRUE,https://www.kaggle.com/davidbnn92/task-tagging,"['pattern_moving', 'loop_filling', 'shape_guessing', 'x_marks_the_spot']",
5521c0d9,training,"(3, 1)",FALSE,TRUE,FALSE,TRUE,https://www.kaggle.com/davidbnn92/task-tagging,"['pattern_moving', 'measure_length']",
1caeab9d,training,"(3, 1)",FALSE,TRUE,FALSE,TRUE,https://www.kaggle.com/davidbnn92/task-tagging,"['pattern_moving', 'pattern_alignment']",
bc1d5164,training,"(5, 1)",FALSE,FALSE,FALSE,TRUE,https://www.kaggle.com/davidbnn92/task-tagging,"['pattern_moving', 'pattern_juxtaposition', 'crop', 'pairwise_analogy']",
97a05b5b,training,"(3, 1)",FALSE,FALSE,FALSE,FALSE,https://www.kaggle.com/davidbnn92/task-tagging,"['pattern_moving', 'pattern_juxtaposition', 'crop', 'shape_guessing']",
e6721834,training,"(3, 1)",FALSE,FALSE,FALSE,FALSE,https://www.kaggle.com/davidbnn92/task-tagging,"['pattern_moving', 'pattern_juxtaposition', 'crop']",
846bdb03,training,"(4, 1)",FALSE,FALSE,FALSE,TRUE,https://www.kaggle.com/davidbnn92/task-tagging,"['pattern_moving', 'pattern_reflection', 'crop', 'color_matching', 'x_marks_the_spot']",
f8a8fe49,training,"(3, 1)",FALSE,TRUE,FALSE,TRUE,https://www.kaggle.com/davidbnn92/task-tagging,"['pattern_moving', 'pattern_reflection']",
6b9890af,training,"(3, 1)",FALSE,FALSE,FALSE,TRUE,https://www.kaggle.com/davidbnn92/task-tagging,"['pattern_moving', 'pattern_resizing', 'crop', 'x_marks_the_spot']",
a79310a0,training,"(3, 1)",FALSE,TRUE,FALSE,FALSE,https://www.kaggle.com/davidbnn92/task-tagging,"['pattern_moving', 'recoloring', 'pairwise_analogy']",
a1570a43,training,"(4, 1)",FALSE,TRUE,FALSE,TRUE,https://www.kaggle.com/davidbnn92/task-tagging,"['pattern_moving', 'rectangle_guessing', 'x_marks_the_spot']",
9aec4887,training,"(3, 1)",FALSE,FALSE,FALSE,TRUE,https://www.kaggle.com/davidbnn92/task-tagging,"['pattern_moving', 'x_marks_the_spot', 'crop', 'recoloring', 'color_guessing']",
25ff71a9,training,"(4, 2)",FALSE,TRUE,FALSE,TRUE,https://www.kaggle.com/davidbnn92/task-tagging,['pattern_moving'],
2bcee788,training,"(4, 1)",FALSE,TRUE,FALSE,FALSE,https://www.kaggle.com/davidbnn92/task-tagging,"['pattern_reflection', 'direction_guessing', 'image_filling', 'background_filling']",
760b3cac,training,"(3, 1)",FALSE,TRUE,FALSE,TRUE,https://www.kaggle.com/davidbnn92/task-tagging,"['pattern_reflection', 'direction_guessing']",
496994bd,training,"(2, 1)",FALSE,TRUE,FALSE,TRUE,https://www.kaggle.com/davidbnn92/task-tagging,['pattern_reflection'],
82819916,training,"(4, 1)",FALSE,TRUE,FALSE,TRUE,"https://www.kaggle.com/c/abstraction-and-reasoning-challenge/discussion/131021
https://github.com/fchollet/ARC/pull/32","['pattern_repetition', 'color_guessing', 'draw_line_from_point', 'associate_colors_to_colors']",TRUE
4258a5f9,training,"(2, 1)",FALSE,TRUE,FALSE,FALSE,https://www.kaggle.com/davidbnn92/task-tagging,"['pattern_repetition', 'contouring']",
447fd412,training,"(3, 1)",FALSE,TRUE,FALSE,TRUE,https://www.kaggle.com/davidbnn92/task-tagging,"['pattern_repetition', 'draw_pattern_from_point', 'pattern_resizing']",
8eb1be9a,training,"(2, 1)",FALSE,TRUE,FALSE,TRUE,https://www.kaggle.com/davidbnn92/task-tagging,"['pattern_repetition', 'image_filling']",
444801d8,training,"(3, 1)",FALSE,TRUE,FALSE,TRUE,https://www.kaggle.com/davidbnn92/task-tagging,"['pattern_repetition', 'pattern_expansion', 'rectangle_guessing']",
3e980e27,training,"(4, 1)",FALSE,TRUE,FALSE,TRUE,https://www.kaggle.com/davidbnn92/task-tagging,"['pattern_repetition', 'pattern_juxtaposition', 'direction_guessing', 'pattern_reflection']",
264363fd,training,"(3, 1)",TRUE,TRUE,FALSE,TRUE,https://www.kaggle.com/davidbnn92/task-tagging,"['pattern_repetition', 'pattern_juxtaposition', 'draw_line_from_point']",
36d67576,training,"(3, 1)",FALSE,TRUE,FALSE,TRUE,https://www.kaggle.com/davidbnn92/task-tagging,"['pattern_repetition', 'pattern_juxtaposition', 'pattern_reflection', 'pattern_rotation']",
6aa20dc0,training,"(3, 1)",TRUE,TRUE,FALSE,TRUE,https://www.kaggle.com/davidbnn92/task-tagging,"['pattern_repetition', 'pattern_juxtaposition', 'pattern_resizing']",
321b1fc6,training,"(2, 1)",FALSE,TRUE,FALSE,FALSE,https://www.kaggle.com/davidbnn92/task-tagging,"['pattern_repetition', 'pattern_juxtaposition']",
72322fa7,training,"(3, 1)",FALSE,TRUE,FALSE,TRUE,https://www.kaggle.com/davidbnn92/task-tagging,"['pattern_repetition', 'pattern_juxtaposition']",
88a10436,training,"(3, 1)",FALSE,TRUE,FALSE,FALSE,https://www.kaggle.com/davidbnn92/task-tagging,"['pattern_repetition', 'pattern_juxtaposition']",
e5062a87,training,"(3, 1)",FALSE,TRUE,FALSE,TRUE,https://www.kaggle.com/c/abstraction-and-reasoning-challenge/discussion/131021,"['pattern_repetition', 'pattern_juxtaposition']",TRUE
